# dataset=entso_e_eic_directory
# created_at=2026-08-13T01:15:13Z
# source=https://eepublicdownloads.blob.core.windows.net/cio-lio/xml/allocated-eic-codes.xml
# source_sha256=b53840e8e377b11d12c63241a6a06e68ee36c221897930dae97c0c6ff1903a98
# record_count=76256
# active_record_count=72916
# inactive_record_count=3340
eic_code	status
50WG00000001017J	active
50WG00000001018H	active
50WG00000001019F	active
50WG00000001020U	active
50WG00000001021S	active
50WG00000001022Q	active
50WG00000001023O	active
50WG00000001024M	active
50WG00000001025K	inactive
50WG00000001026I	inactive
50WG00000001027G	inactive
50WG00000001028E	inactive
50WG00000001029C	active
50WG00000001030R	active
50WG00000001031P	active
50WG00000001032N	active
50WG00000001033L	active
50WG00000001034J	active
50WG00000001035H	active
50WG00000001036F	active
50WG00000001037D	active
50WG00000001038B	active
50WG000000010399	active
50WG00000001040O	active
50WG00000001041M	active
50WG00000001042K	active
50WG00000001043I	active
50WG00000001044G	active
50WG00000001045E	active
50WG00000001046C	active
50WG00000001047A	active
50WG000000010488	active
50WG000000010496	active
50WG00000001050L	active
50WG00000001051J	active
50WG00000001052H	active
50WG00000001053F	active
50WG00000001054D	active
50WG00000001055B	active
50WG000000010569	active
50WG000000010577	active
50WG000000010585	active
50WG000000010593	active
50WG00000001060I	active
50WG00000001061G	active
50WG00000001062E	active
50WG00000001063C	active
50WG00000001064A	active
50WG000000010658	active
50WG000000010666	active
50WG000000010674	active
50WG000000010682	active
50WG000000010690	active
50WG00000001070F	active
50WG00000001071D	active
50WG00000001072B	active
50WG000000010739	active
50WG000000010747	active
50WG000000010755	active
50WG000000010763	active
50WG000000010771	active
50WG00000001079Y	active
50WG00000001080C	active
50WG00000001081A	active
50WG000000010828	active
50WG000000010836	active
50WG000000010844	active
50WG000000010852	active
50WG000000010860	active
50WG00000001087Z	active
50WG00000001088X	active
50WG00000001089V	active
50WG000000010909	active
50WG000000010917	active
50WG000000010925	active
50WG000000010933	active
50WG000000010941	active
50WG00000001096Y	active
50WG00000001097W	active
50WG00000001098U	active
50WG00000001099S	active
50WG00000001100W	active
50WG00000001101U	active
50WG00000001102S	active
50WG00000001103Q	active
50WG00000001104O	active
50WG00000001105M	active
50WG00000001106K	active
50WG00000001107I	active
50WG00000001108G	active
50WG00000001109E	active
50WG00000001110T	active
50WG00000001111R	active
50WG00000001112P	active
50WG00000001113N	active
50WG00000001114L	active
50WG00000001115J	active
50WG00000001117F	active
50WG00000001119B	active
50WG00000001120Q	active
50WG00000001122M	active
50WG00000001123K	active
50WG00000001124I	active
50WG00000001125G	active
50WG00000001126E	active
50WG00000001127C	active
50WG00000001128A	active
50WG00000001131L	active
50WG00000001132J	active
50WG00000001134F	active
50WG00000001136B	active
50WG000000011379	active
50WG000000011387	active
50WG00000001140K	active
50WG00000001141I	active
50WG00000001142G	active
50WG00000001143E	active
50WG00000001144C	active
50WG00000001145A	active
50WG000000011468	inactive
50WG000000011476	inactive
50WG000000011484	inactive
50WG000000011492	active
50WG00000001150H	inactive
50WG00000001151F	active
50WG00000001152D	inactive
50WG00000001153B	active
50WG000000011557	active
50WG000000011565	active
50WG000000011573	active
50WG000000011581	active
50WG00000001160E	active
50WG00000001161C	active
50WG00000001162A	active
50WG000000011638	active
50WG000000011646	active
50WG000000011654	active
50WG000000011662	active
50WG000000011670	active
50WG00000001168Z	active
50WG00000001169X	active
50WG00000001170B	active
50WG000000011719	active
50WG000000011727	active
50WG000000011735	active
50WG000000011743	active
50WG000000011751	active
50WG00000001177Y	active
50WG00000001178W	active
50WG00000001179U	active
50WG000000011808	active
50WG000000011816	active
50WG000000011824	active
50WG000000011832	active
50WG000000011840	active
50WG00000001185Z	active
50WG00000001186X	active
50WG00000001187V	active
50WG00000001188T	active
50WG00000001189R	active
50WG000000011905	active
50WG000000011913	active
50WG000000011921	active
50WG00000001194Y	active
50WG00000001195W	active
50WG00000001196U	active
50WG00000001197S	active
50WG00000001198Q	active
50WG00000001199O	active
50WG00000001200S	active
50WG00000001201Q	active
50WG00000001202O	active
50WG00000001203M	active
50WG00000001204K	active
50WG00000001205I	active
50WG00000001207E	active
50WG00000001208C	active
50WG00000001209A	active
50WG00000001211N	active
50WG00000001212L	active
50WG00000001214H	active
50WG00000001215F	active
50WG00000001216D	active
50WG00000001217B	active
50WG000000012189	active
50WG000000012197	inactive
50WG00000001220M	active
50WG00000001221K	active
50WG00000001223G	inactive
50WG00000001224E	active
50WG00000001226A	active
50WG000000012278	active
50WG000000012286	active
50WG000000012294	inactive
50WG00000001230J	active
50WG00000001231H	active
50WG00000001232F	inactive
50WG00000001233D	active
50WG00000001234B	active
50WG000000012359	active
50WG000000012367	active
50WG000000012375	active
50WG000000012383	active
50WG000000012391	active
50WG00000001240G	active
50WG00000001241E	active
50WG00000001242C	active
50WG00000001243A	active
50WG000000012448	active
50WG000000012456	active
50WG000000012464	active
50WG000000012472	active
50WG000000012480	active
50WG00000001249Z	active
50WG00000001250D	active
50WG00000001251B	active
50WG000000012529	active
50WG000000012537	inactive
50WG000000012545	active
50WG000000012553	active
50WG000000012561	active
50WG00000001258Y	active
50WG00000001259W	active
50WG00000001260A	active
50WG000000012618	active
50WG000000012634	active
50WG000000012642	active
50WG000000012650	active
50WG00000001266Z	active
50WG00000001267X	active
50WG00000001268V	active
50WG00000001269T	active
50WG000000012715	active
50WG00000001275Y	active
50WG00000001276W	active
50WG00000001277U	active
50WG00000001278S	active
50WG00000001279Q	active
50WG000000012804	active
50WG000000012812	active
50WG000000012820	active
50WG00000001283Z	active
50WG00000001284X	active
50WG00000001285V	active
50WG00000001286T	active
50WG00000001287R	active
50WG00000001288P	active
50WG00000001289N	active
50WG000000012901	active
50WG00000001293W	active
50WG00000001294U	active
50WG00000001295S	active
50WG00000001296Q	active
50WG00000001298M	active
50WG00000001299K	active
50WG00000001300O	active
50WG00000001301M	active
50WG00000001302K	active
50WG00000001303I	active
50WG00000001304G	active
50WG00000001305E	active
50WG00000001307A	active
50WG000000013096	active
50WG00000001310L	active
50WG00000001311J	active
50WG00000001312H	active
50WG00000001313F	active
50WG00000001315B	active
50WG000000013169	active
50WG000000013177	active
50WG000000013185	active
50WG000000013193	active
50WG00000001320I	active
50WG00000001322E	active
50WG00000001323C	active
50WG00000001324A	active
50WG000000013258	active
50WG000000013266	active
50WG000000013274	active
50WG000000013282	active
50WG000000013290	active
50WG00000001330F	active
50WG00000001331D	active
50WG00000001332B	active
50WG000000013339	active
50WG000000013347	active
50WG000000013355	active
50WG000000013363	active
50WG000000013371	active
50WG00000001339Y	active
50WG00000001340C	active
50WG000000013460	active
50WG00000001347Z	active
50WG00000001348X	active
50WG00000001349V	active
50WG000000013517	active
50WG000000013525	active
50WG000000013533	active
50WG000000013541	active
50WG00000001356Y	active
50WG00000001358U	active
50WG00000001359S	active
50WG000000013606	active
50WG000000013614	active
50WG000000013630	active
50WG00000001364Z	active
50WG00000001365X	active
50WG00000001367T	active
50WG00000001368R	active
50WG00000001369P	active
50WG000000013703	active
50WG000000013711	active
50WG00000001373Y	active
50WG00000001376S	active
50WG00000001377Q	active
50WG00000001378O	active
50WG00000001379M	active
50WG00000001381Z	active
50WG00000001383V	active
50WG00000001384T	active
50WG00000001386P	active
50WG00000001387N	active
50WG00000001388L	active
50WG00000001389J	active
50WG00000001390Y	active
50WG00000001391W	active
50WG00000001392U	active
50WG00000001393S	active
50WG00000001395O	active
50WG00000001396M	active
50WG00000001397K	active
50WG00000001398I	active
50WG00000001399G	active
50WG00000001400K	active
50WG00000001401I	active
50WG00000001402G	active
50WG00000001403E	active
50WG000000014068	active
50WG000000014076	active
50WG000000014084	active
50WG000000014092	active
50WG00000001410H	active
50WG00000001411F	active
50WG00000001412D	active
50WG00000001413B	active
50WG000000014149	active
50WG000000014157	active
50WG000000014165	active
50WG000000014173	active
50WG000000014181	active
50WG00000001420E	active
50WG00000001421C	active
50WG000000014246	active
50WG000000014254	active
50WG000000014262	active
50WG00000001428Z	active
50WG00000001429X	active
50WG00000001430B	active
50WG000000014319	active
50WG000000014327	active
50WG000000014335	active
50WG000000014343	active
50WG00000001437Y	active
50WG00000001438W	active
50WG00000001439U	active
50WG000000014408	active
50WG000000014416	active
50WG000000014424	active
50WG000000014432	active
50WG000000014440	active
50WG00000001446X	active
50WG00000001447V	active
50WG00000001448T	active
50WG00000001449R	active
50WG000000014505	active
50WG000000014513	active
50WG000000014521	active
50WG00000001454Y	active
50WG00000001455W	active
50WG00000001456U	active
50WG00000001457S	active
50WG00000001458Q	active
50WG00000001459O	active
50WG000000014602	active
50WG000000014610	active
50WG00000001462Z	active
50WG00000001463X	active
50WG00000001465T	active
50WG00000001466R	active
50WG00000001467P	active
50WG00000001468N	active
50WG00000001469L	active
50WG00000001471Y	active
50WG00000001472W	active
50WG00000001473U	active
50WG00000001474S	active
50WG00000001475Q	active
50WG00000001476O	active
50WG00000001477M	active
50WG00000001478K	active
50WG00000001479I	active
50WG00000001480X	active
50WG00000001481V	active
50WG00000001482T	active
50WG00000001483R	active
50WG00000001484P	active
50WG00000001485N	active
50WG00000001487J	active
50WG00000001488H	active
50WG00000001489F	active
50WG00000001490U	active
50WG00000001491S	active
50WG00000001492Q	active
50WG00000001493O	active
50WG00000001494M	active
50WG00000001495K	active
50WG00000001496I	active
50WG00000001497G	active
50WG00000001498E	active
50WG00000001499C	active
50WG00000001500G	active
50WG00000001501E	active
50WG00000001502C	active
50WG00000001503A	active
50WG000000015048	active
50WG000000015056	active
50WG000000015064	active
50WG000000015072	active
50WG000000015080	active
50WG00000001509Z	active
50WG00000001510D	active
50WG000000015129	active
50WG000000015137	active
50WG000000015145	active
50WG000000015153	active
50WG000000015161	active
50WG00000001518Y	active
50WG00000001519W	active
50WG00000001520A	active
50WG000000015218	active
50WG000000015226	active
50WG000000015234	active
50WG000000015242	active
50WG000000015250	active
50WG00000001526Z	active
50WG00000001527X	active
50WG00000001528V	active
50WG00000001529T	active
50WG000000015307	active
50WG000000015315	active
50WG000000015323	active
50WG000000015331	active
50WG00000001535Y	active
50WG00000001536W	active
50WG00000001537U	active
50WG00000001538S	active
50WG00000001539Q	active
50WG000000015404	active
50WG000000015412	active
50WG000000015420	active
50WG00000001543Z	active
50WG00000001544X	active
50WG00000001545V	active
50WG00000001546T	active
50WG00000001547R	active
50WG00000001548P	active
50WG00000001549N	active
50WG000000015501	active
50WG00000001552Y	active
50WG00000001553W	active
50WG00000001555S	active
50WG00000001556Q	active
50WG00000001557O	active
50WG00000001559K	active
50WG00000001560Z	active
50WG00000001561X	active
50WG00000001562V	active
50WG00000001563T	active
50WG00000001564R	active
50WG00000001565P	active
50WG00000001566N	active
50WG00000001567L	active
50WG00000001568J	active
50WG00000001569H	active
50WG00000001570W	active
50WG00000001571U	active
50WG00000001572S	active
50WG00000001573Q	active
50WG00000001574O	active
50WG00000001575M	active
50WG00000001576K	active
50WG00000001577I	active
50WG00000001578G	inactive
50WG00000001579E	active
50WG00000001580T	active
50WG00000001581R	active
50WG00000001582P	active
50WG00000001583N	inactive
50WG00000001584L	active
50WG00000001585J	active
50WG00000001586H	active
50WG00000001587F	active
50WG00000001588D	active
50WG00000001590Q	active
50WG00000001591O	active
50WG00000001592M	active
50WG00000001593K	active
50WG00000001594I	active
50WG00000001595G	active
50WG00000001596E	active
50WG00000001598A	active
50WG000000015998	active
50WG00000001600C	active
50WG00000001601A	active
50WG000000016028	active
50WG000000016036	active
50WG000000016044	active
50WG000000016052	active
50WG000000016060	active
50WG00000001607Z	active
50WG00000001608X	active
50WG00000001609V	active
50WG000000016109	active
50WG000000016117	active
50WG000000016125	active
50WG000000016133	active
50WG000000016141	active
50WG00000001616Y	active
50WG00000001617W	active
50WG00000001618U	active
50WG00000001619S	active
50WG000000016206	active
50WG000000016214	active
50WG000000016222	active
50WG000000016230	active
50WG00000001624Z	active
50WG00000001626V	active
50WG00000001627T	active
50WG00000001628R	active
50WG00000001629P	active
50WG000000016303	active
50WG000000016311	active
50WG00000001633Y	active
50WG00000001635U	active
50WG00000001636S	active
50WG00000001637Q	active
50WG00000001638O	active
50WG00000001639M	active
50WG000000016400	active
50WG00000001641Z	active
50WG00000001642X	active
50WG00000001643V	active
50WG00000001644T	active
50WG00000001645R	active
50WG00000001646P	active
50WG00000001647N	active
50WG00000001648L	active
50WG00000001649J	active
50WG00000001650Y	active
50WG00000001651W	active
50WG00000001652U	active
50WG00000001653S	active
50WG00000001654Q	active
50WG00000001655O	active
50WG00000001656M	active
50WG00000001657K	active
50WG00000001658I	active
50WG00000001659G	active
50WG00000001660V	active
50WG00000001661T	active
50WG00000001662R	active
50WG00000001663P	active
50WG00000001664N	active
50WG00000001665L	active
50WG00000001666J	active
50WG00000001667H	active
50WG00000001668F	active
50WG00000001669D	active
50WG00000001670S	active
50WG00000001671Q	active
50WG00000001672O	active
50WG00000001673M	active
50WG00000001674K	active
50WG00000001675I	active
50WG00000001676G	active
50WG00000001677E	active
50WG00000001678C	active
50WG00000001679A	active
50WG00000001680P	active
50WG00000001681N	active
50WG00000001682L	active
50WG00000001683J	active
50WG00000001684H	active
50WG00000001685F	active
50WG00000001686D	active
50WG00000001687B	active
50WG000000016889	active
50WG000000016897	active
50WG00000001690M	active
50WG00000001691K	active
50WG00000001692I	active
50WG00000001693G	active
50WG00000001694E	active
50WG00000001695C	active
50WG00000001696A	active
50WG000000016978	active
50WG000000016986	active
50WG000000016994	active
50WG000000017008	active
50WG000000017016	active
50WG000000017024	active
50WG000000017040	active
50WG00000001705Z	active
50WG00000001706X	active
50WG00000001709R	active
50WG000000017105	active
50WG000000017113	active
50WG000000017121	active
50WG00000001714Y	active
50WG00000001715W	active
50WG00000001716U	active
50WG00000001717S	active
50WG00000001718Q	active
50WG00000001719O	active
50WG000000017202	active
50WG000000017210	active
50WG00000001722Z	active
50WG00000001723X	active
50WG00000001724V	active
50WG00000001725T	active
50WG00000001727P	active
50WG00000001728N	active
50WG00000001729L	active
50WG00000001731Y	active
50WG00000001732W	active
50WG00000001734S	active
50WG00000001735Q	active
50WG00000001736O	active
50WG00000001739I	active
50WG00000001741V	active
50WG00000001742T	active
50WG00000001746L	active
50WG00000001747J	active
50WG00000001748H	active
50WG00000001749F	active
50WG00000001750U	active
50WG00000001751S	active
50WG00000001752Q	active
50WG00000001753O	active
50WG00000001754M	active
50WG00000001755K	active
50WG00000001756I	active
50WG00000001757G	active
50WG00000001758E	active
50WG00000001759C	active
50WG00000001760R	active
50WG00000001761P	active
50WG00000001762N	active
50WG00000001763L	active
50WG00000001764J	active
50WG00000001765H	active
50WG00000001768B	active
50WG00000001770O	active
50WG00000001771M	active
50WG00000001772K	active
50WG00000001774G	active
50WG00000001775E	active
50WG00000001776C	active
50WG00000001777A	active
50WG000000017788	active
50WG000000017796	active
50WG00000001780L	active
50WG00000001781J	active
50WG00000001782H	active
50WG00000001783F	active
50WG00000001784D	active
50WG00000001785B	active
50WG000000017869	active
50WG000000017877	active
50WG000000017885	active
50WG000000017893	active
50WG00000001791G	active
50WG00000001792E	active
50WG00000001793C	active
50WG00000001794A	active
50WG000000017958	active
50WG000000017966	active
50WG000000017974	active
50WG000000017982	active
50WG000000017990	active
50WG000000018004	active
50WG000000018012	active
50WG000000018020	active
50WG00000001803Z	active
50WG00000001804X	active
50WG00000001805V	inactive
50WG00000001806T	active
50WG00000001807R	active
50WG00000001808P	active
50WG00000001812Y	active
50WG00000001813W	active
50WG00000001814U	active
50WG00000001815S	active
50WG00000001816Q	active
50WG00000001817O	active
50WG00000001820Z	active
50WG00000001822V	active
50WG00000001823T	active
50WG00000001824R	active
50WG00000001825P	active
50WG00000001826N	active
50WG00000001827L	active
50WG00000001830W	active
50WG00000001831U	active
50WG00000001832S	active
50WG00000001833Q	active
50WG00000001834O	active
50WG00000001835M	active
50WG00000001836K	active
50WG00000001837I	active
50WG00000001838G	active
50WG00000001839E	active
50WG00000001840T	active
50WG00000001841R	active
50WG00000001843N	active
50WG00000001844L	active
50WG00000001845J	active
50WG00000001846H	active
50WG00000001847F	active
50WG00000001848D	active
50WG00000001849B	active
50WG00000001850Q	active
50WG00000001851O	active
50WG00000001852M	active
50WG00000001853K	active
50WG00000001854I	active
50WG00000001862J	active
50WG00000001863H	active
50WG00000001864F	active
50WG00000001865D	active
50WG00000001866B	active
50WG000000018679	active
50WG000000018687	active
50WG000000018695	active
50WG00000001870K	active
50WG00000001871I	active
50WG00000001872G	active
50WG00000001873E	active
50WG00000001874C	active
50WG00000001875A	active
50WG000000018776	active
50WG000000018784	active
50WG000000018792	active
50WG00000001880H	active
50WG00000001881F	active
50WG00000001882D	active
50WG00000001883B	inactive
50WG000000018849	active
50WG000000018865	active
50WG000000018873	active
50WG000000018881	active
50WG00000001890E	active
50WG00000001891C	active
50WG000000018946	active
50WG000000018954	active
50WG000000018962	active
50WG000000018970	active
50WG00000001898Z	inactive
50WG00000001899X	active
50WG000000019000	active
50WG00000001901Z	active
50WG00000001902X	active
50WG00000001903V	active
50WG00000001904T	active
50WG00000001905R	active
50WG00000001906P	active
50WG00000001907N	active
50WG00000001908L	active
50WG00000001909J	active
50WG00000001910Y	active
50WG00000001911W	active
50WG00000001912U	active
50WG00000001914Q	active
50WG00000001915O	active
50WG00000001916M	active
50WG00000001917K	active
50WG00000001918I	active
50WG00000001919G	active
50WG00000001920V	active
50WG00000001921T	active
50WG00000001922R	active
50WG00000001923P	active
50WG00000001924N	active
50WG00000001925L	active
50WG00000001926J	active
50WG00000001927H	active
50WG00000001928F	active
50WG00000001929D	active
50WG00000001930S	active
50WG00000001931Q	active
50WG00000001932O	active
50WG00000001933M	active
50WG00000001934K	active
50WG00000001935I	active
50WG00000001936G	inactive
50WG00000001937E	active
50WG00000001938C	active
50WG00000001939A	active
50WG00000001940P	active
50WG00000001941N	active
50WG00000001942L	active
50WG00000001943J	active
50WG00000001944H	active
50WG00000001945F	active
50WG00000001946D	active
50WG00000001947B	active
50WG000000019489	active
50WG000000019497	active
50WG00000001950M	active
50WG00000001951K	active
50WG00000001952I	active
50WG00000001953G	active
50WG00000001955C	active
50WG00000001956A	active
50WG000000019578	active
50WG000000019586	active
50WG000000019594	active
50WG00000001960J	active
50WG00000001962F	active
50WG00000001963D	active
50WG00000001964B	active
50WG000000019659	active
50WG000000019667	active
50WG000000019675	active
50WG000000019683	active
50WG000000019691	active
50WG00000001971E	active
50WG00000001972C	active
50WG00000001973A	active
50WG000000019748	active
50WG000000019756	active
50WG000000019764	active
50WG000000019772	active
50WG000000019780	active
50WG00000001979Z	active
50WG00000001980D	active
50WG00000001981B	active
50WG000000019829	active
50WG000000019837	active
50WG000000019845	active
50WG000000019853	active
50WG000000019861	active
50WG00000001988Y	active
50WG00000001989W	active
50WG00000001990A	active
50WG000000019918	active
50WG000000019926	active
50WG000000019934	active
50WG000000019942	active
50WG000000019950	active
50WG00000001996Z	active
50WG00000001997X	active
50WG00000001998V	active
50WG00000001999T	active
50WG00000002000V	active
50WG00000002001T	active
50WG00000002002R	active
50WG00000002003P	active
50WG00000002004N	active
50WG00000002005L	active
50WG00000002006J	active
50WG00000002007H	active
50WG00000002008F	active
50WG00000002009D	active
50WG00000002010S	active
50WG00000002011Q	active
50WG00000002012O	active
50WG00000002013M	active
50WG00000002014K	active
50WG00000002015I	active
50WG00000002016G	active
50WG00000002017E	active
50WG00000002018C	active
50WG00000002019A	active
50WG00000002020P	active
50WG00000002021N	active
50WG00000002022L	active
50WG00000002023J	active
50WG00000002025F	active
50WG000000020297	active
50WG00000002030M	active
50WG00000002033G	active
50WG00000002034E	active
50WG00000002035C	active
50WG00000002036A	active
50WG000000020378	active
50WG000000020386	active
50WG000000020394	active
50WG00000002040J	active
50WG00000002041H	active
50WG00000002042F	inactive
50WG00000002043D	active
50WG00000002044B	active
50WG000000020467	active
50WG000000020475	active
50WG000000020491	active
50WG00000002050G	active
50WG00000002051E	active
50WG00000002052C	active
50WG00000002053A	active
50WG000000020548	active
50WG000000020556	active
50WG000000020564	inactive
50WG00000002059Z	active
50WG00000002060D	active
50WG00000002061B	active
50WG000000020629	active
50WG000000020637	active
50WG000000020645	active
50WG000000020653	active
50WG000000020661	active
50WG00000002070A	active
50WG000000020718	active
50WG000000020726	active
50WG000000020734	active
50WG000000020742	active
50WG000000020750	active
50WG00000002076Z	active
50WG00000002077X	active
50WG00000002078V	active
50WG00000002079T	active
50WG000000020807	active
50WG000000020815	active
50WG000000020823	active
50WG000000020831	active
50WG00000002085Y	active
50WG00000002086W	active
50WG00000002087U	active
50WG00000002088S	active
50WG00000002089Q	active
50WG000000020904	active
50WG000000020912	active
50WG00000002093Z	active
50WG00000002094X	active
50WG00000002095V	active
50WG00000002096T	active
50WG00000002097R	active
50WG00000002099N	active
50WG00000002100R	active
50WG00000002101P	active
50WG00000002102N	active
50WG00000002103L	active
50WG00000002104J	active
50WG00000002105H	active
50WG00000002106F	active
50WG00000002107D	active
50WG00000002108B	active
50WG000000021099	active
50WG00000002110O	active
50WG00000002111M	active
50WG00000002112K	active
50WG00000002113I	active
50WG00000002114G	active
50WG00000002115E	active
50WG00000002116C	active
50WG00000002117A	active
50WG000000021188	active
50WG000000021196	active
50WG00000002120L	active
50WG00000002121J	active
50WG00000002122H	active
50WG00000002123F	active
50WG00000002124D	active
50WG00000002125B	active
50WG000000021269	active
50WG00000002130I	active
50WG00000002131G	active
50WG00000002132E	active
50WG00000002133C	inactive
50WG00000002134A	active
50WG000000021358	inactive
50WG000000021366	active
50WG000000021374	active
50WG000000021382	active
50WG000000021390	active
50WG00000002140F	active
50WG00000002141D	active
50WG00000002142B	active
50WG000000021439	active
50WG000000021447	active
50WG000000021463	active
50WG000000021471	active
50WG00000002149Y	active
50WG00000002150C	active
50WG000000021528	active
50WG000000021536	active
50WG000000021544	active
50WG000000021552	active
50WG000000021560	active
50WG00000002157Z	active
50WG00000002158X	active
50WG00000002159V	active
50WG000000021617	active
50WG000000021625	active
50WG000000021633	active
50WG000000021641	active
50WG00000002166Y	active
50WG00000002167W	active
50WG00000002168U	active
50WG00000002169S	active
50WG000000021706	active
50WG000000021714	active
50WG000000021722	active
50WG000000021730	active
50WG00000002174Z	active
50WG00000002175X	active
50WG00000002176V	active
50WG00000002177T	active
50WG00000002178R	active
50WG00000002179P	active
50WG000000021803	active
50WG000000021811	active
50WG00000002183Y	active
50WG00000002184W	active
50WG00000002185U	active
50WG00000002186S	active
50WG00000002187Q	active
50WG00000002188O	active
50WG00000002189M	active
50WG000000021900	active
50WG00000002191Z	active
50WG00000002192X	active
50WG00000002193V	active
50WG00000002194T	active
50WG00000002195R	active
50WG00000002196P	active
50WG00000002197N	active
50WG00000002198L	active
50WG00000002199J	active
50WG00000002200N	active
50WG00000002201L	active
50WG00000002202J	active
50WG00000002203H	active
50WG00000002204F	active
50WG00000002205D	active
50WG00000002206B	active
50WG000000022176	active
50WG000000022184	active
50WG000000022192	active
50WG00000002220H	active
50WG00000002221F	active
50WG00000002222D	active
50WG00000002223B	active
50WG000000022249	inactive
50WG000000022265	active
50WG000000022273	active
50WG000000022281	active
50WG00000002230E	active
50WG00000002231C	active
50WG00000002232A	active
50WG000000022338	active
50WG000000022346	active
50WG000000022354	active
50WG000000022362	inactive
50WG000000022370	active
50WG00000002238Z	active
50WG00000002239X	active
50WG00000002240B	active
50WG000000022419	active
50WG000000022427	active
50WG000000022443	active
50WG000000022451	active
50WG00000002247Y	active
50WG00000002248W	active
50WG00000002249U	active
50WG000000022508	active
50WG000000022516	active
50WG000000022524	active
50WG00000002255Z	active
50WG00000002258T	active
50WG00000002259R	active
50WG000000022605	active
50WG000000022613	active
50WG00000002264Y	active
50WG00000002265W	active
50WG00000002268Q	active
50WG00000002269O	active
50WG000000022702	active
50WG000000022710	active
50WG00000002272Z	active
50WG00000002273X	active
50WG00000002274V	active
50WG00000002275T	active
50WG00000002276R	active
50WG00000002277P	active
50WG00000002278N	active
50WG00000002279L	inactive
50WG00000002281Y	inactive
50WG00000002282W	active
50WG00000002283U	active
50WG00000002284S	active
50WG00000002285Q	active
50WG00000002286O	active
50WG00000002287M	active
50WG00000002288K	active
50WG00000002289I	active
50WG00000002290X	active
50WG00000002291V	active
50WG00000002292T	active
50WG00000002293R	active
50WG00000002296L	active
50WG00000002298H	active
50WG00000002299F	active
50WG00000002300J	active
50WG00000002302F	active
50WG00000002303D	active
50WG00000002304B	active
50WG000000023059	active
50WG000000023067	active
50WG000000023075	active
50WG000000023083	active
50WG000000023091	active
50WG00000002310G	active
50WG00000002311E	active
50WG00000002312C	active
50WG00000002313A	active
50WG000000023148	active
50WG000000023156	active
50WG000000023164	active
50WG000000023172	active
50WG000000023180	active
50WG000000023229	active
50WG000000023237	active
50WG000000023245	active
50WG000000023261	active
50WG00000002328Y	active
50WG00000002330A	active
50WG000000023326	active
50WG000000023342	active
50WG00000002336Z	active
50WG00000002338V	active
50WG000000023407	active
50WG000000023415	active
50WG000000023423	active
50WG000000023431	active
50WG00000002345Y	active
50WG00000002346W	active
50WG00000002347U	active
50WG00000002348S	active
50WG00000002349Q	active
50WG000000023504	active
50WG000000023512	active
50WG000000023520	active
50WG00000002353Z	active
50WG00000002354X	active
50WG00000002355V	active
50WG00000002356T	active
50WG00000002357R	active
50WG00000002358P	active
50WG00000002359N	active
50WG000000023601	active
50WG00000002362Y	active
50WG00000002363W	active
50WG00000002364U	active
50WG00000002365S	active
50WG00000002366Q	active
50WG00000002367O	active
50WG00000002368M	active
50WG00000002369K	active
50WG00000002370Z	active
50WG00000002371X	active
50WG00000002372V	active
50WG00000002373T	active
50WG00000002374R	active
50WG00000002375P	active
50WG00000002376N	active
50WG00000002377L	active
50WG00000002378J	active
50WG00000002379H	active
50WG00000002380W	active
50WG00000002381U	active
50WG00000002382S	active
50WG00000002383Q	active
50WG00000002384O	active
50WG00000002385M	active
50WG00000002386K	active
50WG00000002387I	active
50WG00000002388G	active
50WG00000002389E	active
50WG00000002390T	active
50WG00000002391R	inactive
50WG00000002392P	inactive
50WG00000002393N	active
50WG00000002394L	active
50WG00000002395J	active
50WG00000002396H	active
50WG00000002397F	active
50WG00000002398D	active
50WG00000002399B	active
50WG00000002402B	active
50WG000000024039	active
50WG000000024047	active
50WG000000024055	active
50WG000000024063	active
50WG000000024071	active
50WG00000002409Y	active
50WG00000002410C	active
50WG00000002411A	active
50WG000000024128	active
50WG000000024136	active
50WG000000024144	active
50WG000000024152	active
50WG000000024160	active
50WG00000002417Z	active
50WG00000002418X	active
50WG00000002419V	active
50WG000000024209	active
50WG000000024217	active
50WG000000024225	active
50WG000000024233	active
50WG000000024241	active
50WG00000002426Y	active
50WG00000002427W	active
50WG00000002428U	active
50WG00000002429S	active
50WG000000024306	active
50WG000000024314	active
50WG000000024322	active
50WG000000024330	active
50WG00000002434Z	active
50WG00000002435X	active
50WG00000002436V	active
50WG00000002437T	active
50WG00000002438R	active
50WG00000002439P	active
50WG000000024403	active
50WG000000024411	inactive
50WG00000002443Y	active
50WG00000002444W	active
50WG00000002445U	active
50WG00000002446S	active
50WG00000002447Q	active
50WG00000002448O	active
50WG00000002449M	active
50WG000000024500	active
50WG00000002451Z	active
50WG00000002452X	active
50WG00000002453V	active
50WG00000002454T	active
50WG00000002455R	active
50WG00000002456P	active
50WG00000002457N	active
50WG00000002458L	active
50WG00000002459J	active
50WG00000002460Y	active
50WG00000002461W	active
50WG00000002462U	active
50WG00000002464Q	active
50WG00000002465O	active
50WG00000002466M	active
50WG00000002467K	active
50WG00000002468I	active
50WG00000002469G	active
50WG00000002470V	active
50WG00000002471T	active
50WG00000002472R	active
50WG00000002473P	active
50WG00000002474N	active
50WG00000002475L	active
50WG00000002476J	active
50WG00000002477H	active
50WG00000002478F	active
50WG00000002479D	active
50WG00000002480S	active
