# source=https://www.bundesbank.de/resource/blob/926192/b27b518a016ea7ca7af321eb7289fcf4/472B63F073F071307366337C94F8C870/blz-aktuell-csv-data.csv
# source_sha256=3a5484358b326d6d9ed8bea003601a7d79abbc100cdb81fd0d30e0c8a21898a6
# valid_from=2026-06-08
# valid_to=2026-09-06
# synthetic_non_routable_bank_code=00000000
bank_code,bic,change_marker,deletion_flag,successor_bank_code
74369656,GENODEF1ENA,U,0,00000000
74369662,GENODEF1EBV,U,0,00000000
74369704,GENODEF1MKO,U,0,00000000
74380007,DRESDEFF743,U,0,00000000
74390000,GENODEF1LH1,U,0,00000000
74391400,GENODEF1EGR,U,0,00000000
74392300,GENODEF1VBV,U,0,00000000
75000000,MARKDEF1750,U,0,00000000
75020073,HYVEDEMM447,U,0,00000000
75021174,HYVEDEMM804,U,0,00000000
75040062,COBADEFFXXX,U,0,00000000
75050000,BYLADEM1RBG,U,0,00000000
75051040,BYLADEM1SAD,U,0,00000000
75051565,BYLADEM1KEH,U,0,00000000
75060150,GENODEF1R02,U,0,00000000
75061168,GENODEF1SWN,U,0,00000000
75061851,GENODEF1REF,U,0,00000000
75062026,GENODEF1DST,U,0,00000000
75069014,GENODEF1ABS,U,0,00000000
75069015,GENODEF1NGG,U,0,00000000
75069020,GENODEF1BUK,U,0,00000000
75069038,GENODEF1FKS,U,0,00000000
75069050,GENODEF1GRW,U,0,00000000
75069055,GENODEF1HGA,U,0,00000000
75069061,GENODEF1HEM,U,0,00000000
75069078,GENODEF1SZV,U,0,00000000
75069081,GENODEF1KTZ,U,0,00000000
75069094,GENODEF1PAR,U,0,00000000
75069110,GENODEF1NKN,U,0,00000000
75069171,GENODEF1SWD,U,0,00000000
75070013,DEUTDEMM750,U,0,00000000
75070024,DEUTDEDB750,U,0,00000000
75080003,DRESDEFF750,U,0,00000000
75090000,GENODEF1R01,U,0,00000000
75090300,GENODEF1M05,U,0,00000000
75090500,GENODEF1S05,U,0,00000000
75090900,GENODEF1P18,U,0,00000000
75091400,GENODEF1BLF,U,0,00000000
75220070,HYVEDEMM405,U,0,00000000
75240000,COBADEFFXXX,U,0,00000000
75250000,BYLADEM1ABG,U,0,00000000
75261700,GENODEF1SZH,U,0,00000000
75290000,GENODEF1AMV,U,0,00000000
75320075,HYVEDEMM454,U,0,00000000
75340090,COBADEFFXXX,U,0,00000000
75350000,BYLADEM1WEN,U,0,00000000
75351960,BYLADEM1ESB,U,0,00000000
75360011,GENODEF1WEO,U,0,00000000
75362039,GENODEF1FLS,U,0,00000000
75363189,GENODEF1NEW,U,0,00000000
75390000,GENODEF1WEV,U,0,00000000
76000000,MARKDEF1760,U,0,00000000
76010085,PBNKDEFFXXX,U,0,00000000
76020070,HYVEDEMM460,U,0,00000000
76020099,HYVEDEMMCAR,U,0,00000000
76026000,NORSDE71XXX,U,0,00000000
76030080,CSDBDE71XXX,U,0,00000000
76030600,ISBKDEFXNUR,U,0,00000000
76030800,BIWBDE33760,U,0,00000000
76032000,TEAMDE71XXX,U,0,00000000
76032001,TEAMDE71TAT,U,0,00000000
76035000,UMWEDE7NXXX,U,0,00000000
76040060,COBADEFFXXX,U,0,00000000
76040061,COBADEFFXXX,U,0,00000000
76040062,COBADEFFXXX,U,0,00000000
76040065,COBADEFFXXX,U,0,00000000
76050000,BYLADEMMXXX,U,0,00000000
76050101,SSKNDE77XXX,U,0,00000000
76052080,BYLADEM1NMA,U,0,00000000
76060000,GENODEFF760,U,0,00000000
76060618,GENODEF1N02,U,0,00000000
76061025,GENODEF1LAU,U,0,00000000
76061482,GENODEF1HSB,U,0,00000000
76069369,GENODEF1AUO,U,0,00000000
76069372,GENODEF1WDS,U,0,00000000
76069378,GENODEF1BEH,U,0,00000000
76069404,GENODEF1DSB,U,0,00000000
76069409,GENODEF1DIH,U,1,00000000
76069410,GENODEF1DIM,U,0,00000000
76069440,GENODEF1FEC,U,0,00000000
76069441,GENODEF1FEW,U,0,00000000
76069448,GENODEF1FRD,U,0,00000000
76069449,GENODEF1FYS,U,0,00000000
76069462,GENODEF1GDG,U,0,00000000
76069468,GENODEF1GU1,U,0,00000000
76069486,GENODEF1HSC,U,0,00000000
76069512,GENODEF1N08,U,0,00000000
76069553,GENODEF1NM1,U,0,00000000
76069559,GENODEF1NEA,U,0,00000000
76069564,GENODEF1BTO,U,0,00000000
76069576,GENODEF1BPL,U,0,00000000
76069602,GENODEF1HSE,U,0,00000000
76069611,GENODEF1SDM,U,0,00000000
76069635,GENODEF1URS,U,0,00000000
76069663,GENODEF1WBA,U,0,00000000
76069669,GENODEF1ZIR,U,0,00000000
76070012,DEUTDEMM760,U,0,00000000
76070024,DEUTDEDB760,U,0,00000000
76070324,DEUTDEDBP15,U,0,00000000
76070361,DEUTDEMMP15,U,0,00000000
76080040,DRESDEFF760,U,0,00000000
76080053,DRESDEFFAGI,U,0,00000000
76080055,DRESDEFFI25,U,0,00000000
76080085,DRESDEFFJ26,U,0,00000000
76080086,DRESDEFFJ27,U,0,00000000
76089480,DRESDEFFI24,U,0,00000000
76089482,DRESDEFFI46,U,0,00000000
76090400,GENODEF1N03,U,0,00000000
76090500,GENODEF1S06,U,0,00000000
76090900,GENODEF1P17,U,0,00000000
76211900,GENODEF1WHD,U,0,00000000
76220073,HYVEDEMM419,U,0,00000000
76240011,COBADEFFXXX,U,0,00000000
76250000,BYLADEM1SFU,U,0,00000000
76251020,BYLADEM1NEA,U,0,00000000
76320072,HYVEDEMM417,U,0,00000000
76340061,COBADEFFXXX,U,0,00000000
76350000,BYLADEM1ERH,U,0,00000000
76351040,BYLADEM1FOR,U,0,00000000
76351560,BYLADEM1HOS,U,0,00000000
76360033,GENODEF1ER1,U,0,00000000
76391000,GENODEF1FOH,U,0,00000000
76420080,HYVEDEMM065,U,0,00000000
76450000,BYLADEM1SRS,U,0,00000000
76460015,GENODEF1SWR,U,0,00000000
76461485,GENODEF1HPN,U,0,00000000
76520071,HYVEDEMM406,U,0,00000000
76550000,BYLADEM1ANS,U,0,00000000
76551020,BYLADEM1DKB,U,0,00000000
76551540,BYLADEM1GUN,U,0,00000000
76551860,BYLADEM1ROT,U,0,00000000
76560060,GENODEF1ANS,U,0,00000000
76591000,GENODEF1DKV,U,0,00000000
77020070,HYVEDEMM411,U,0,00000000
77040080,COBADEFFXXX,U,0,00000000
77050000,BYLADEM1SKB,U,0,00000000
77060100,GENODEF1BA2,U,0,00000000
77061004,GENODEF1ALK,U,0,00000000
77061425,GENODEF1EBR,U,0,00000000
77062014,GENODEF1BGB,U,0,00000000
77062139,GENODEF1SFF,U,0,00000000
77069044,GENODEF1KC2,U,0,00000000
77069051,GENODEF1HIS,U,0,00000000
77069052,GENODEF1HOB,U,0,00000000
77069091,GENODEF1SFD,U,0,00000000
77069461,GENODEF1GBF,U,0,00000000
77069739,GENODEF1THA,U,0,00000000
77069764,GENODEF1KEM,U,0,00000000
77069782,GENODEF1SPK,U,0,00000000
77069836,GENODEF1BGO,U,0,00000000
77069868,GENODEF1MGA,U,0,00000000
77069870,GENODEF1SZF,U,0,00000000
77069906,GENODEF1WSZ,U,0,00000000
77069908,GENODEF1ZSP,U,0,00000000
77091800,GENODEF1LIF,U,0,00000000
77120073,HYVEDEMM289,U,0,00000000
77140061,COBADEFFXXX,U,0,00000000
77150000,BYLADEM1KUB,U,0,00000000
77190000,GENODEF1KU1,U,0,00000000
77320072,HYVEDEMM412,U,0,00000000
77322200,FODBDE77XXX,U,0,00000000
77340076,COBADEFFXXX,U,0,00000000
77350110,BYLADEM1SBT,U,0,00000000
77363749,GENODEF1GFS,U,0,00000000
77365792,GENODEF1HWA,U,0,00000000
78020070,HYVEDEMM424,U,0,00000000
78040081,COBADEFFXXX,U,0,00000000
78050000,BYLADEM1HOF,U,0,00000000
78055050,BYLADEM1FIG,U,0,00000000
78060896,GENODEF1HO1,U,0,00000000
78140000,COBADEFFXXX,U,0,00000000
78160069,GENODEF1MAK,U,0,00000000
78161575,GENODEF1WSS,U,0,00000000
78320076,HYVEDEMM480,U,0,00000000
78340091,COBADEFFXXX,U,0,00000000
78350000,BYLADEM1COB,U,0,00000000
78360000,GENODEF1COS,U,0,00000000
79000000,MARKDEF1790,U,0,00000000
79020076,HYVEDEMM455,U,0,00000000
79030001,FUCEDE77XXX,U,0,00000000
79032038,BSHADE71XXX,U,0,00000000
79040047,COBADEFFXXX,U,0,00000000
79050000,BYLADEM1SWU,U,0,00000000
79063060,GENODEF1EFD,U,0,00000000
79063122,GENODEF1HBG,U,0,00000000
79065028,GENODEF1BRK,U,0,00000000
79069001,GENODEF1WED,U,0,00000000
79069010,GENODEF1ATE,U,0,00000000
79069031,GENODEF1BHD,U,0,00000000
79069150,GENODEF1GEM,U,0,00000000
79069165,GENODEF1MLV,U,0,00000000
79069181,GENODEF1NDL,U,0,00000000
79069188,GENODEF1SLZ,U,0,00000000
79069213,GENODEF1RNM,U,0,00000000
79070016,DEUTDEMM790,U,0,00000000
79070024,DEUTDEDB790,U,0,00000000
79080052,DRESDEFF790,U,0,00000000
79080085,DRESDEFFJ28,U,0,00000000
79090000,GENODEF1WU1,U,0,00000000
79161058,GENODEF1ERN,U,0,00000000
79161499,GENODEF1OBR,U,0,00000000
79190000,GENODEF1KT1,U,0,00000000
79320075,HYVEDEMM451,U,0,00000000
79330111,FLESDEMMXXX,U,0,00000000
79340054,COBADEFFXXX,U,0,00000000
79350000,BYLADEM1SSW,U,0,00000000
79350101,BYLADEM1KSW,U,0,00000000
79351010,BYLADEM1KIS,U,0,00000000
79351730,BYLADEM1HAS,U,0,00000000
79353090,BYLADEM1NES,U,0,00000000
79362081,GENODEF1GZH,U,0,00000000
79363016,GENODEF1NDT,U,0,00000000
79363151,GENODEF1HAS,U,0,00000000
79364069,GENODEF1FWH,U,0,00000000
79380051,DRESDEFF793,U,0,00000000
79520070,HYVEDEMM407,U,0,00000000
79540049,COBADEFFXXX,U,0,00000000
79550000,BYLADEM1ASA,U,0,00000000
79561348,GENODEF1BAG,U,0,00000000
79562514,GENODEF1AB1,U,0,00000000
79565568,GENODEF1WAA,U,0,00000000
79567531,GENODEF1ALZ,U,0,00000000
79568518,GENODEF1HAC,U,1,79562514
79570024,DEUTDEDB795,U,0,00000000
79570051,DEUTDEFF795,U,0,00000000
79570324,DEUTDEDBP18,U,0,00000000
79570364,DEUTDEFFS18,U,0,00000000
79580099,DRESDEFF795,U,0,00000000
79589402,DRESDEFFI47,U,0,00000000
79590000,GENODEF1AB2,U,0,00000000
79650000,BYLADEM1MIL,U,0,00000000
79665540,GENODEF1EAU,U,0,00000000
79666548,GENODEF1OBE,U,0,00000000
79668509,GENODEF1ENB,U,0,00000000
79690000,GENODEF1MIL,U,0,00000000
80020086,HYVEDEMM440,U,0,00000000
80020087,HYVEDEMM462,U,0,00000000
80040000,COBADEFFXXX,U,0,00000000
80050500,NOLADE21MQU,U,0,00000000
80053000,NOLADE21BLK,U,0,00000000
80053572,NOLADE21DES,U,0,00000000
80053622,NOLADE21KOT,U,0,00000000
80053722,NOLADE21BTF,U,0,00000000
80053762,NOLADE21HAL,U,0,00000000
80054000,NOLADE21WSF,U,1,80053000
80055008,NOLADE21EIL,U,0,00000000
80055500,NOLADE21SES,U,0,00000000
80062608,GENODEF1JE1,U,0,00000000
80063508,GENODEF1QLB,U,0,00000000
80063558,GENODEF1SGH,U,0,00000000
80063598,GENODEF1WB1,U,0,00000000
80063628,GENODEF1KOE,U,0,00000000
80063648,GENODEF1NMB,U,0,00000000
80063678,GENODEF1ZTZ,U,0,00000000
80063718,GENODEF1EIL,U,0,00000000
80080000,DRESDEFF800,U,0,00000000
80093574,GENODEF1DS1,U,0,00000000
80093784,GENODEF1HAL,U,0,00000000
80550101,NOLADE21WBL,U,0,00000000
80550200,NOLADE21ZER,U,0,00000000
81000000,MARKDEF1810,U,0,00000000
81010400,NOLADE21LSA,U,0,00000000
81020500,BFSWDE33MAG,U,0,00000000
81040000,COBADEFFXXX,U,0,00000000
81050555,NOLADE21SDL,U,0,00000000
81052000,NOLADE21HRZ,U,0,00000000
81053272,NOLADE21MDG,U,0,00000000
81054000,NOLADE21JEL,U,0,00000000
81055000,NOLADE21HDL,U,0,00000000
81055555,NOLADE21SAW,U,0,00000000
81063028,GENODEF1KAB,U,0,00000000
81063238,GENODEF1BRG,U,0,00000000
81068106,GENODED1KDM,U,0,00000000
81069052,GENODEF1WZL,U,0,00000000
81070000,DEUTDE8MXXX,U,0,00000000
81070024,DEUTDEDBMAG,U,0,00000000
81080000,DRESDEFF810,U,0,00000000
81093034,GENODEF1GA1,U,0,00000000
81093054,GENODEF1SDL,U,0,00000000
81093274,GENODEF1MD1,U,0,00000000
82000000,MARKDEF1820,U,0,00000000
82020086,HYVEDEMM498,U,0,00000000
82020087,HYVEDEMM098,U,0,00000000
82020088,HYVEDEMM824,U,0,00000000
82040000,COBADEFFXXX,U,0,00000000
82040085,COBADEFFXXX,U,0,00000000
82050000,HELADEFF820,U,0,00000000
82051000,HELADEF1WEM,U,0,00000000
82052020,HELADEF1GTH,U,0,00000000
82054052,HELADEF1NOR,U,0,00000000
82055000,HELADEF1KYF,U,0,00000000
82056060,HELADEF1MUE,U,0,00000000
82057070,HELADEF1EIC,U,0,00000000
82060197,GENODED1PA5,U,1,37060193
82064038,GENODEF1MU2,U,0,00000000
82064088,GENODEF1ESA,U,0,00000000
82064168,GENODEF1GTH,U,0,00000000
82064188,GENODEF1WE1,U,0,00000000
82064228,ERFBDE8EXXX,U,0,00000000
82070000,DEUTDE8EXXX,U,0,00000000
82070024,DEUTDEDBERF,U,0,00000000
82070324,DEUTDEDBP20,U,0,00000000
82070366,DEUTDE8EP20,U,0,00000000
82080000,DRESDEFF827,U,0,00000000
82094004,GENODEF1HIG,U,0,00000000
82094054,GENODEF1NDS,U,0,00000000
83020086,HYVEDEMM468,U,0,00000000
83020087,HYVEDEMM463,U,0,00000000
83020088,HYVEDEMM484,U,0,00000000
83040000,COBADEFFXXX,U,0,00000000
83050000,HELADEF1GER,U,0,00000000
83050200,HELADEF1ALT,U,0,00000000
83050303,HELADEF1SAR,U,0,00000000
83050505,HELADEF1SOK,U,0,00000000
83053030,HELADEF1JEN,U,0,00000000
83064488,GENODEF1HMF,U,0,00000000
83065408,GENODEF1SLR,U,0,00000000
83080000,DRESDEFF830,U,0,00000000
83094444,GENODEF1PN1,U,0,00000000
83094454,GENODEF1RUJ,U,0,00000000
83094494,GENODEF1ESN,U,0,00000000
83094495,GENODEF1ETK,U,0,00000000
84020087,HYVEDEMM458,U,0,00000000
84040000,COBADEFFXXX,U,0,00000000
84050000,HELADEF1RRS,U,0,00000000
84051010,HELADEF1ILK,U,0,00000000
84054040,HELADEF1HIL,U,0,00000000
84054722,HELADEF1SON,U,0,00000000
84055050,HELADEF1WAK,U,0,00000000
84064798,GENODEF1MLF,U,0,00000000
84069065,GENODEF1SSG,U,0,00000000
84080000,DRESDEFF843,U,0,00000000
84094754,GENODEF1SAL,M,0,00000000
84094755,GENODEF1SAL,U,0,00000000
84094814,GENODEF1SHL,U,0,00000000
85010500,SABDDE81XXX,U,0,00000000
85020086,HYVEDEMM496,U,0,00000000
85020500,BFSWDE33DRE,U,0,00000000
85040000,COBADEFFXXX,U,0,00000000
85040060,COBADEFFXXX,U,0,00000000
85040061,COBADEFFXXX,U,0,00000000
85050100,WELADED1GRL,U,0,00000000
85050300,OSDDDE81XXX,U,0,00000000
85055000,SOLADES1MEI,U,0,00000000
85060000,GENODEF1PR2,U,0,00000000
85065028,GENODEF1SEB,U,1,00000000
85080000,DRESDEFF850,U,0,00000000
85080085,DRESDEFFJ29,U,0,00000000
85080086,DRESDEFFJ30,U,0,00000000
85080200,DRESDEFF857,U,0,00000000
85089270,DRESDEFFI15,U,0,00000000
85090000,GENODEF1DRS,U,0,00000000
85094984,GENODEF1RIE,U,0,00000000
85095004,GENODEF1MEI,U,0,00000000
85550000,SOLADES1BAT,U,0,00000000
85590000,GENODEF1BZV,U,0,00000000
85590100,GENODEF1NGS,U,0,00000000
85591000,GENODEF1GR1,U,0,00000000
86000000,MARKDEF1860,U,0,00000000
86010090,PBNKDEFFXXX,U,0,00000000
86010424,AARBDE5W860,U,0,00000000
86020086,HYVEDEMM495,U,0,00000000
86020500,BFSWDE33LPZ,U,0,00000000
86021000,AIPGDE82XXX,U,0,00000000
86033300,SCFBDE33XXX,M,0,00000000
86040000,COBADEFFXXX,U,0,00000000
86040060,COBADEFFXXX,U,0,00000000
86040061,COBADEFFXXX,U,0,00000000
86050000,SOLADEST861,U,0,00000000
86050200,SOLADES1GRM,U,0,00000000
86050600,WELADED1TGU,U,0,00000000
86055002,SOLADES1DES,U,0,00000000
86055462,SOLADES1DLN,U,0,00000000
86055592,WELADE8LXXX,U,0,00000000
86065448,GENODEF1BOA,U,1,00000000
86065468,GENODEF1DL1,U,0,00000000
86065483,GENODEF1GMR,U,0,00000000
86069070,GENODEF1TGB,U,0,00000000
86070000,DEUTDE8LXXX,U,0,00000000
86070024,DEUTDEDBLEG,U,0,00000000
86070407,DEUTDE8LP37,U,0,00000000
86070424,DEUTDEDBP37,U,0,00000000
86080000,DRESDEFF860,U,0,00000000
86080055,DRESDEFF862,U,0,00000000
86080057,DRESDEFF867,U,0,00000000
86080085,DRESDEFFJ31,U,0,00000000
86080086,DRESDEFFJ32,U,0,00000000
86089280,DRESDEFFI16,U,0,00000000
86095484,GENODEF1GMV,U,0,00000000
86095554,GENODEF1DZ1,U,0,00000000
86095604,GENODEF1LVB,U,0,00000000
87000000,MARKDEF1870,U,0,00000000
87020086,HYVEDEMM497,U,0,00000000
87020087,HYVEDEMM481,U,0,00000000
87020088,HYVEDEMM441,U,0,00000000
87040000,COBADEFFXXX,U,0,00000000
87050000,CHEKDE81XXX,U,0,00000000
87051000,WELADED1MTW,U,0,00000000
87052000,WELADED1FGX,U,0,00000000
87054000,WELADED1STB,U,0,00000000
87055000,WELADED1ZWI,U,0,00000000
87058000,WELADED1PLX,U,0,00000000
87069075,GENODEF1MBG,U,0,00000000
87069077,GENODEF1BST,U,0,00000000
87070000,DEUTDE8CXXX,U,0,00000000
87070024,DEUTDEDBCHE,U,0,00000000
87070406,DEUTDE8CP36,U,0,00000000
87070424,DEUTDEDBP36,U,0,00000000
87080000,DRESDEFF870,U,0,00000000
87095824,GENODEF1PL1,U,0,00000000
87095899,GENODEF1EXT,U,0,00000000
87095934,GENODEF1Z01,U,0,00000000
87095974,GENODEF1GC1,U,0,00000000
87096124,GENODEF1MIW,U,0,00000000
87096214,GENODEF1CH1,U,0,00000000
